date,team1,team2,team1players,team2players,winner,url
2011-11-21 19:00:00,LowLandLions,Anexis eSports,"['ono', 'cHoObiE', 'froz', 'mumma', 'cozje']","['boco', 'fUTUREEE', 'kZstaR', 'stormy', 'z1koX']",2,https://liquipedia.net/callofduty/Corsair_Vengeance_Cup
2011-11-21 19:00:00,LowLandLions,Anexis eSports,"['ono', 'cHoObiE', 'froz', 'mumma', 'cozje']","['boco', 'fUTUREEE', 'kZstaR', 'stormy', 'z1koX']",2,https://liquipedia.net/callofduty/Corsair_Vengeance_Cup
2012-03-03 00:00:00,DN Gaming,Comando Elite,"['brok3nz', 'dreaMeer', 'panzR', 'venM']","['daaRK', 'joka', 'juN1', 'nenen']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,DN Gaming,Comando Elite,"['brok3nz', 'dreaMeer', 'panzR', 'venM']","['daaRK', 'joka', 'juN1', 'nenen']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,DN Gaming,Comando Elite,"['brok3nz', 'dreaMeer', 'panzR', 'venM']","['daaRK', 'joka', 'juN1', 'nenen']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,DN Gaming,Comando Elite,"['brok3nz', 'dreaMeer', 'panzR', 'venM']","['daaRK', 'joka', 'juN1', 'nenen']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Divineo F4H,X6tence,"['bogepa', 'phurion', 'psycOz', 'yazzY']","['adcTo', 'epiKo', 'borja', 'tMac']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Divineo F4H,X6tence,"['bogepa', 'phurion', 'psycOz', 'yazzY']","['adcTo', 'epiKo', 'borja', 'tMac']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Divineo F4H,X6tence,"['bogepa', 'phurion', 'psycOz', 'yazzY']","['adcTo', 'epiKo', 'borja', 'tMac']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Divineo F4H,X6tence,"['bogepa', 'phurion', 'psycOz', 'yazzY']","['adcTo', 'epiKo', 'borja', 'tMac']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Divineo F4H,X6tence,"['bogepa', 'phurion', 'psycOz', 'yazzY']","['adcTo', 'epiKo', 'borja', 'tMac']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,34united Club,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['eupHo', 'feroX', 'maiKy', 'zoLa']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,34united Club,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['eupHo', 'feroX', 'maiKy', 'zoLa']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,34united Club,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['eupHo', 'feroX', 'maiKy', 'zoLa']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,34united Club,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['eupHo', 'feroX', 'maiKy', 'zoLa']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,34united Club,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['eupHo', 'feroX', 'maiKy', 'zoLa']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Giants Gaming,Divineo F4H,"['lgend', 'peLuka', 'sTyLeXx', 'tojoR']","['bogepa', 'phurion', 'psycOz', 'yazzY']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Giants Gaming,Divineo F4H,"['lgend', 'peLuka', 'sTyLeXx', 'tojoR']","['bogepa', 'phurion', 'psycOz', 'yazzY']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,DN Gaming,Comando Elite,"['brok3nz', 'dreaMeer', 'panzR', 'venM']","['daaRK', 'joka', 'juN1', 'nenen']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Giants Gaming,Divineo F4H,"['lgend', 'peLuka', 'sTyLeXx', 'tojoR']","['bogepa', 'phurion', 'psycOz', 'yazzY']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Giants Gaming,Divineo F4H,"['lgend', 'peLuka', 'sTyLeXx', 'tojoR']","['bogepa', 'phurion', 'psycOz', 'yazzY']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Giants Gaming,Karont3 Club,"['lgend', 'peLuka', 'sTyLeXx', 'tojoR']","['aIQ', 'aLeex', 'sdOw']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Giants Gaming,Karont3 Club,"['lgend', 'peLuka', 'sTyLeXx', 'tojoR']","['aIQ', 'aLeex', 'sdOw']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Giants Gaming,Karont3 Club,"['lgend', 'peLuka', 'sTyLeXx', 'tojoR']","['aIQ', 'aLeex', 'sdOw']",skip,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Giants Gaming,Karont3 Club,"['lgend', 'peLuka', 'sTyLeXx', 'tojoR']","['aIQ', 'aLeex', 'sdOw']",skip,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,Giants Gaming,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['lgend', 'peLuka', 'sTyLeXx', 'tojoR']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,Giants Gaming,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['lgend', 'peLuka', 'sTyLeXx', 'tojoR']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Giants Gaming,Karont3 Club,"['lgend', 'peLuka', 'sTyLeXx', 'tojoR']","['aIQ', 'aLeex', 'sdOw']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,Giants Gaming,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['lgend', 'peLuka', 'sTyLeXx', 'tojoR']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,Comando Elite,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['daaRK', 'joka', 'juN1', 'nenen']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,Comando Elite,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['daaRK', 'joka', 'juN1', 'nenen']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,Comando Elite,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['daaRK', 'joka', 'juN1', 'nenen']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,Comando Elite,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['daaRK', 'joka', 'juN1', 'nenen']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,Comando Elite,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['daaRK', 'joka', 'juN1', 'nenen']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-03-03 00:00:00,Pain Gaming,Giants Gaming,"['alonso', 'goobZ', 'methodZ', 'sTaXx']","['lgend', 'peLuka', 'sTyLeXx', 'tojoR']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_2
2012-10-29 00:00:00,Over Gaming,X6tence,"['eupHo', 'sTyLeXx', 'yazzY', 'methodZ']","['bogepa', 'epiKo', 'borja', 'psycOz']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Over Gaming,X6tence,"['eupHo', 'sTyLeXx', 'yazzY', 'methodZ']","['bogepa', 'epiKo', 'borja', 'psycOz']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Over Gaming,X6tence,"['eupHo', 'sTyLeXx', 'yazzY', 'methodZ']","['bogepa', 'epiKo', 'borja', 'psycOz']",skip,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,X6tence,SAW Gaming,"['bogepa', 'epiKo', 'borja', 'psycOz']","['cloud', 'pdro', 'rMX', 'stealz']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,X6tence,SAW Gaming,"['bogepa', 'epiKo', 'borja', 'psycOz']","['cloud', 'pdro', 'rMX', 'stealz']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,X6tence,SAW Gaming,"['bogepa', 'epiKo', 'borja', 'psycOz']","['cloud', 'pdro', 'rMX', 'stealz']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Pain Gaming,TsG eSports,"['tojoR', 'lgend', 'peLukaa', 'inven']","['critiKo', 'envadiaN', 'reske', 'tMac']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,X6tence,SAW Gaming,"['bogepa', 'epiKo', 'borja', 'psycOz']","['cloud', 'pdro', 'rMX', 'stealz']",skip,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Pain Gaming,TsG eSports,"['tojoR', 'lgend', 'peLukaa', 'inven']","['critiKo', 'envadiaN', 'reske', 'tMac']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Pain Gaming,TsG eSports,"['tojoR', 'lgend', 'peLukaa', 'inven']","['critiKo', 'envadiaN', 'reske', 'tMac']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Pain Gaming,TsG eSports,"['tojoR', 'lgend', 'peLukaa', 'inven']","['critiKo', 'envadiaN', 'reske', 'tMac']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Pain Gaming,TsG eSports,"['tojoR', 'lgend', 'peLukaa', 'inven']","['critiKo', 'envadiaN', 'reske', 'tMac']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Over Gaming,X6tence,"['eupHo', 'sTyLeXx', 'yazzY', 'methodZ']","['bogepa', 'epiKo', 'borja', 'psycOz']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,X6tence,SAW Gaming,"['bogepa', 'epiKo', 'borja', 'psycOz']","['cloud', 'pdro', 'rMX', 'stealz']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Over Gaming,X6tence,"['eupHo', 'sTyLeXx', 'yazzY', 'methodZ']","['bogepa', 'epiKo', 'borja', 'psycOz']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Over Gaming,Karont3 Club,"['eupHo', 'sTyLeXx', 'yazzY', 'methodZ']","['aIQ', 'vaSiLii', 'sdOw', 'hooLiGaN']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,X6tence,Pain Gaming,"['bogepa', 'epiKo', 'borja', 'psycOz']","['tojoR', 'lgend', 'peLukaa', 'inven']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Over Gaming,Comando Elite OMG,"['eupHo', 'sTyLeXx', 'yazzY', 'methodZ']","['boha', 'feRoX', 'saaMueL', 'sMiLe']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,X6tence,Pain Gaming,"['bogepa', 'epiKo', 'borja', 'psycOz']","['tojoR', 'lgend', 'peLukaa', 'inven']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Over Gaming,Comando Elite OMG,"['eupHo', 'sTyLeXx', 'yazzY', 'methodZ']","['boha', 'feRoX', 'saaMueL', 'sMiLe']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Over Gaming,Karont3 Club,"['eupHo', 'sTyLeXx', 'yazzY', 'methodZ']","['aIQ', 'vaSiLii', 'sdOw', 'hooLiGaN']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Over Gaming,Karont3 Club,"['eupHo', 'sTyLeXx', 'yazzY', 'methodZ']","['aIQ', 'vaSiLii', 'sdOw', 'hooLiGaN']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Over Gaming,Karont3 Club,"['eupHo', 'sTyLeXx', 'yazzY', 'methodZ']","['aIQ', 'vaSiLii', 'sdOw', 'hooLiGaN']",skip,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Over Gaming,Comando Elite OMG,"['eupHo', 'sTyLeXx', 'yazzY', 'methodZ']","['boha', 'feRoX', 'saaMueL', 'sMiLe']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Comando Elite OMG,Halo Gaming,"['boha', 'feRoX', 'saaMueL', 'sMiLe']","['nalti', 'puMa', 'pupen', 'saLviTanK']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Comando Elite OMG,Halo Gaming,"['boha', 'feRoX', 'saaMueL', 'sMiLe']","['nalti', 'puMa', 'pupen', 'saLviTanK']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Comando Elite OMG,Halo Gaming,"['boha', 'feRoX', 'saaMueL', 'sMiLe']","['nalti', 'puMa', 'pupen', 'saLviTanK']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Comando Elite OMG,Halo Gaming,"['boha', 'feRoX', 'saaMueL', 'sMiLe']","['nalti', 'puMa', 'pupen', 'saLviTanK']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Comando Elite OMG,Halo Gaming,"['boha', 'feRoX', 'saaMueL', 'sMiLe']","['nalti', 'puMa', 'pupen', 'saLviTanK']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,X6tence,Pain Gaming,"['bogepa', 'epiKo', 'borja', 'psycOz']","['tojoR', 'lgend', 'peLukaa', 'inven']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2012-10-29 00:00:00,Over Gaming,Karont3 Club,"['eupHo', 'sTyLeXx', 'yazzY', 'methodZ']","['aIQ', 'vaSiLii', 'sdOw', 'hooLiGaN']",skip,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_3
2013-03-05 00:00:00,Over Gaming,Karont3 Club,"['tMac', 'boRt4T', 'daarK', 'javixi']","['methodZ', 'sTyLeXx', 'inven', 'pelukaa']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Over Gaming,Karont3 Club,"['tMac', 'boRt4T', 'daarK', 'javixi']","['methodZ', 'sTyLeXx', 'inven', 'pelukaa']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Giants Gaming,Dark Gamers,"['lgend', 'setero', 'jaayZ', 'tojoR']","['envdiaN', 'epiKo', 'pitu', 'sammy']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Giants Gaming,Dark Gamers,"['lgend', 'setero', 'jaayZ', 'tojoR']","['envdiaN', 'epiKo', 'pitu', 'sammy']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Giants Gaming,Dark Gamers,"['lgend', 'setero', 'jaayZ', 'tojoR']","['envdiaN', 'epiKo', 'pitu', 'sammy']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Karont3 Club,Dimegio Club,"['methodZ', 'sTyLeXx', 'inven', 'pelukaa']","['eupHo', 'psycOz', 'bogepa', 'yazzY']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Karont3 Club,Dimegio Club,"['methodZ', 'sTyLeXx', 'inven', 'pelukaa']","['eupHo', 'psycOz', 'bogepa', 'yazzY']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Karont3 Club,Dimegio Club,"['methodZ', 'sTyLeXx', 'inven', 'pelukaa']","['eupHo', 'psycOz', 'bogepa', 'yazzY']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Karont3 Club,Giants Gaming,"['methodZ', 'sTyLeXx', 'inven', 'pelukaa']","['lgend', 'setero', 'jaayZ', 'tojoR']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Over Gaming,Karont3 Club,"['tMac', 'boRt4T', 'daarK', 'javixi']","['methodZ', 'sTyLeXx', 'inven', 'pelukaa']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Karont3 Club,Dimegio Club,"['methodZ', 'sTyLeXx', 'inven', 'pelukaa']","['eupHo', 'psycOz', 'bogepa', 'yazzY']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Over Gaming,Karont3 Club,"['tMac', 'boRt4T', 'daarK', 'javixi']","['methodZ', 'sTyLeXx', 'inven', 'pelukaa']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Giants Gaming,Dark Gamers,"['lgend', 'setero', 'jaayZ', 'tojoR']","['envdiaN', 'epiKo', 'pitu', 'sammy']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,X6tence,XShine e-Sports,"['flexZ', 'aMaillo', 'borja', 'naHuum']","['zola', 'porte', 'firek', 'tank']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,X6tence,Giants Gaming,"['flexZ', 'aMaillo', 'borja', 'naHuum']","['lgend', 'setero', 'jaayZ', 'tojoR']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,X6tence,Giants Gaming,"['flexZ', 'aMaillo', 'borja', 'naHuum']","['lgend', 'setero', 'jaayZ', 'tojoR']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,X6tence,Giants Gaming,"['flexZ', 'aMaillo', 'borja', 'naHuum']","['lgend', 'setero', 'jaayZ', 'tojoR']",skip,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Over Gaming,BE4RE Club,"['tMac', 'boRt4T', 'daarK', 'javixi']","['malguita', 'mLGNHO', 'cloud', 'jK7']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Over Gaming,BE4RE Club,"['tMac', 'boRt4T', 'daarK', 'javixi']","['malguita', 'mLGNHO', 'cloud', 'jK7']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,X6tence,Giants Gaming,"['flexZ', 'aMaillo', 'borja', 'naHuum']","['lgend', 'setero', 'jaayZ', 'tojoR']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Over Gaming,BE4RE Club,"['tMac', 'boRt4T', 'daarK', 'javixi']","['malguita', 'mLGNHO', 'cloud', 'jK7']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,Over Gaming,BE4RE Club,"['tMac', 'boRt4T', 'daarK', 'javixi']","['malguita', 'mLGNHO', 'cloud', 'jK7']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,X6tence,XShine e-Sports,"['flexZ', 'aMaillo', 'borja', 'naHuum']","['zola', 'porte', 'firek', 'tank']",1,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,X6tence,XShine e-Sports,"['flexZ', 'aMaillo', 'borja', 'naHuum']","['zola', 'porte', 'firek', 'tank']",2,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-03-05 00:00:00,X6tence,XShine e-Sports,"['flexZ', 'aMaillo', 'borja', 'naHuum']","['zola', 'porte', 'firek', 'tank']",skip,https://liquipedia.net/callofduty/LVP/Final_Cup/Season_4
2013-08-10 20:00:00,Team Kaliber,CompLexity Gaming,"['goonjar', 'sharp', 'theory', 'neslo']","['aCHES', 'teePee', 'crimsix', 'clayster']",2,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-08-10 20:00:00,Team Kaliber,CompLexity Gaming,"['goonjar', 'sharp', 'theory', 'neslo']","['aCHES', 'teePee', 'crimsix', 'clayster']",1,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-08-10 20:00:00,Team Kaliber,CompLexity Gaming,"['goonjar', 'sharp', 'theory', 'neslo']","['aCHES', 'teePee', 'crimsix', 'clayster']",2,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-08-10 20:00:00,Team Kaliber,CompLexity Gaming,"['goonjar', 'sharp', 'theory', 'neslo']","['aCHES', 'teePee', 'crimsix', 'clayster']",2,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-08-11 04:00:00,CompLexity Gaming,Team Kaliber,"['aCHES', 'teePee', 'crimsix', 'clayster']","['goonjar', 'sharp', 'theory', 'neslo']",1,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-08-11 04:00:00,CompLexity Gaming,Team Kaliber,"['aCHES', 'teePee', 'crimsix', 'clayster']","['goonjar', 'sharp', 'theory', 'neslo']",2,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-08-11 04:00:00,CompLexity Gaming,Team Kaliber,"['aCHES', 'teePee', 'crimsix', 'clayster']","['goonjar', 'sharp', 'theory', 'neslo']",2,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-08-11 04:00:00,CompLexity Gaming,Team Kaliber,"['aCHES', 'teePee', 'crimsix', 'clayster']","['goonjar', 'sharp', 'theory', 'neslo']",2,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-08-11 04:00:00,CompLexity Gaming,Team Kaliber,"['aCHES', 'teePee', 'crimsix', 'clayster']","['goonjar', 'sharp', 'theory', 'neslo']",1,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-08-11 04:00:00,CompLexity Gaming,Team Kaliber,"['aCHES', 'teePee', 'crimsix', 'clayster']","['goonjar', 'sharp', 'theory', 'neslo']",1,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-08-11 04:00:00,CompLexity Gaming,Team Kaliber,"['aCHES', 'teePee', 'crimsix', 'clayster']","['goonjar', 'sharp', 'theory', 'neslo']",2,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-08-11 04:00:00,CompLexity Gaming,Team Kaliber,"['aCHES', 'teePee', 'crimsix', 'clayster']","['goonjar', 'sharp', 'theory', 'neslo']",1,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-08-11 04:00:00,CompLexity Gaming,Team Kaliber,"['aCHES', 'teePee', 'crimsix', 'clayster']","['goonjar', 'sharp', 'theory', 'neslo']",1,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-08-11 04:00:00,CompLexity Gaming,Team Kaliber,"['aCHES', 'teePee', 'crimsix', 'clayster']","['goonjar', 'sharp', 'theory', 'neslo']",1,https://liquipedia.net/callofduty/UMG/2013/Atlanta
2013-10-20 08:00:00,Trident Esports,Team Immunity,"['khooei', 'legnedz', 'macka', 'zeeee']","['fighta', 'buZZO', 'nakeZe', 'rampizzle']",2,https://liquipedia.net/callofduty/Australian_Cyber_League/2013_Pro_Circuit/Sydney
2013-10-20 08:00:00,Trident Esports,Team Immunity,"['khooei', 'legnedz', 'macka', 'zeeee']","['fighta', 'buZZO', 'nakeZe', 'rampizzle']",2,https://liquipedia.net/callofduty/Australian_Cyber_League/2013_Pro_Circuit/Sydney
2013-10-20 08:00:00,Trident Esports,Team Immunity,"['khooei', 'legnedz', 'macka', 'zeeee']","['fighta', 'buZZO', 'nakeZe', 'rampizzle']",2,https://liquipedia.net/callofduty/Australian_Cyber_League/2013_Pro_Circuit/Sydney
2013-10-20 08:00:00,Trident Esports,Team Immunity,"['khooei', 'legnedz', 'macka', 'zeeee']","['fighta', 'buZZO', 'nakeZe', 'rampizzle']",1,https://liquipedia.net/callofduty/Australian_Cyber_League/2013_Pro_Circuit/Sydney
2014-01-04 20:00:00,Curse LV,Curse NY,"['parasite', 'miRx', 'kiLLa', 'nAMELESS']","['stuDyy', 'aSSASS1N', 'twiZz', 'blfire']",1,https://liquipedia.net/callofduty/UMG/2014/Philadelphia
2014-01-04 20:00:00,FaZe Clan,OpTic Gaming,"['crowder', 'classic', 'jKap', 'methodz']","['bigTymeR', 'scump', 'ricky', 'nadeshot']",1,https://liquipedia.net/callofduty/UMG/2014/Philadelphia
2014-01-04 20:00:00,FaZe Clan,OpTic Gaming,"['crowder', 'classic', 'jKap', 'methodz']","['bigTymeR', 'scump', 'ricky', 'nadeshot']",1,https://liquipedia.net/callofduty/UMG/2014/Philadelphia
2014-01-04 20:00:00,Elevate,Bati,"['miyagi', 'slasheR', 'attach', 'strife']","['tJHaLy', 'zooMaa', 'veXeD', 'noXiDe']",skip,https://liquipedia.net/callofduty/UMG/2014/Philadelphia
2014-01-04 20:00:00,Curse LV,Curse NY,"['parasite', 'miRx', 'kiLLa', 'nAMELESS']","['stuDyy', 'aSSASS1N', 'twiZz', 'blfire']",2,https://liquipedia.net/callofduty/UMG/2014/Philadelphia
2014-01-04 20:00:00,Curse LV,Curse NY,"['parasite', 'miRx', 'kiLLa', 'nAMELESS']","['stuDyy', 'aSSASS1N', 'twiZz', 'blfire']",1,https://liquipedia.net/callofduty/UMG/2014/Philadelphia
2014-01-04 20:00:00,FaZe Clan,OpTic Gaming,"['crowder', 'classic', 'jKap', 'methodz']","['bigTymeR', 'scump', 'ricky', 'nadeshot']",1,https://liquipedia.net/callofduty/UMG/2014/Philadelphia
2014-01-04 20:00:00,Curse LV,Curse NY,"['parasite', 'miRx', 'kiLLa', 'nAMELESS']","['stuDyy', 'aSSASS1N', 'twiZz', 'blfire']",2,https://liquipedia.net/callofduty/UMG/2014/Philadelphia
2014-01-04 20:00:00,Curse LV,Curse NY,"['parasite', 'miRx', 'kiLLa', 'nAMELESS']","['stuDyy', 'aSSASS1N', 'twiZz', 'blfire']",1,https://liquipedia.net/callofduty/UMG/2014/Philadelphia
2014-01-04 20:00:00,JuKeD,Strictly Business,"['spaceLy', 'mBoZe', 'sinfuL', 'saint']","['censor', 'apathy', 'fEARS', 'saints']",skip,https://liquipedia.net/callofduty/UMG/2014/Philadelphia
2014-01-04 20:00:00,JuKeD,Strictly Business,"['spaceLy', 'mBoZe', 'sinfuL', 'saint']","['censor', 'apathy', 'fEARS', 'saints']",2,https://liquipedia.net/callofduty/UMG/2014/Philadelphia
